customer_id,first_name,last_name,age,gender,location,subscription_length_months,monthly_bill,total_usage_gb,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,customer_service_calls,satisfaction_score,last_payment_days_ago,last_login_days_ago,credit_score,support_tickets,avg_monthly_usage_growth,churn_probability,churn
CUST_000143,Richard,Williams,20,Female,Chicago,9,102.54,5.7,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Credit card,2,7.1,5,0,604,2,0.22,0.602,0
CUST_000144,Karen,Martinez,47,Male,Charlotte,14,75.62,12.1,1,0,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Electronic check,1,7.6,11,17,691,2,0.15,0.542,1
CUST_000145,Betty,Martin,48,Female,Dallas,8,42.76,4.8,1,1,Fiber optic,1,0,1,0,0,0,One year,1,Mailed check,1,5.3,5,0,629,3,0.019,0.588,1
CUST_000146,Lisa,Lewis,56,Male,Phoenix,28,58.11,15.4,1,0,Fiber optic,1,0,0,0,0,0,Two year,1,Bank transfer,1,3.4,2,7,592,0,-0.074,0.314,0
CUST_000147,Mark,Hernandez,26,Female,San Diego,1,53.48,32.9,1,0,Fiber optic,0,0,1,0,1,0,One year,1,Electronic check,2,8.7,18,20,534,1,-0.146,0.688,1
CUST_000148,Mark,Moore,25,Male,Dallas,10,68.11,140.6,1,0,DSL,0,0,0,1,0,0,One year,1,Electronic check,4,7.2,14,1,617,1,0.315,0.439,1
CUST_000149,Linda,Anderson,52,Male,Los Angeles,8,113.54,159.2,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Mailed check,2,7.1,4,0,656,1,0.235,0.692,1
CUST_000150,Jessica,Johnson,49,Male,Phoenix,18,62.83,72.4,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,2,7.9,8,8,691,2,0.365,0.527,0
CUST_000151,Joseph,Jones,48,Female,Houston,61,64.38,1.4,1,0,Fiber optic,1,1,0,0,1,1,One year,1,Mailed check,0,6.0,10,0,635,1,0.062,0.318,0
CUST_000152,John,Smith,50,Male,Phoenix,12,135.78,36.0,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer,3,7.7,19,3,685,2,0.197,0.738,1
CUST_000153,Nancy,Thomas,34,Male,Fort Worth,72,94.68,80.1,0,0,Fiber optic,0,0,0,0,0,0,One year,0,Mailed check,5,8.5,0,6,704,3,-0.126,0.655,0
CUST_000154,Mary,Lewis,48,Female,San Antonio,6,83.9,9.1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card,0,6.7,24,5,756,0,0.365,0.575,1
CUST_000155,Joseph,Perez,49,Female,Charlotte,1,145.95,146.0,1,0,DSL,1,0,0,1,1,0,Month-to-month,1,Bank transfer,1,7.8,5,4,794,4,0.044,0.767,0
CUST_000156,Joseph,Johnson,34,Male,Chicago,3,81.12,158.5,0,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,3,8.8,8,1,785,0,0.268,0.606,0
CUST_000157,James,Brown,72,Male,Phoenix,9,30.13,19.3,1,1,Fiber optic,1,0,1,1,0,0,Month-to-month,1,Electronic check,0,9.1,7,1,580,2,-0.068,0.582,0
CUST_000158,John,Gonzalez,52,Male,Columbus,6,93.04,84.7,1,1,Fiber optic,1,0,0,1,0,1,One year,0,Bank transfer,0,6.9,18,2,689,1,0.192,0.61,0
CUST_000159,Patricia,Johnson,27,Female,San Diego,1,35.28,7.4,1,0,Fiber optic,1,0,1,0,0,1,Month-to-month,1,Electronic check,2,8.3,13,5,833,0,-0.003,0.77,1
CUST_000160,Joseph,Williams,54,Male,San Diego,10,79.9,75.1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,1,7.4,16,5,630,2,0.064,0.555,1
CUST_000161,John,Wilson,30,Male,New York,7,33.6,1.0,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Credit card,1,8.0,42,0,812,3,0.115,0.711,1
CUST_000162,Robert,Gonzalez,56,Male,Phoenix,2,55.33,8.8,1,0,Fiber optic,1,1,0,1,0,0,One year,1,Electronic check,1,8.1,18,0,712,2,-0.041,0.525,1
CUST_000163,Nancy,Garcia,62,Male,Chicago,6,57.66,68.1,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,0,9.5,15,0,536,2,-0.064,0.521,1
CUST_000164,John,Thompson,32,Female,Charlotte,39,49.01,64.2,0,0,DSL,1,0,0,0,1,1,One year,0,Electronic check,2,7.5,1,5,850,1,-0.056,0.475,0
CUST_000165,Jessica,Martin,59,Male,Chicago,6,58.0,56.6,1,1,DSL,1,1,0,1,1,1,Month-to-month,1,Mailed check,2,8.2,5,0,763,0,0.117,0.551,1
CUST_000166,Sarah,Lewis,51,Male,Charlotte,22,100.79,46.9,1,0,DSL,0,0,1,0,1,1,Month-to-month,1,Credit card,1,4.6,10,1,720,0,0.05,0.655,1
CUST_000167,Donna,Jackson,57,Male,Austin,17,50.12,58.5,1,0,DSL,0,0,0,0,0,0,One year,1,Credit card,3,6.6,4,3,719,1,0.32,0.567,0
CUST_000168,Susan,Lee,73,Male,Houston,10,82.93,96.9,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Credit card,2,5.9,12,4,709,1,0.17,0.523,1
CUST_000169,David,Clark,41,Male,San Diego,4,45.32,170.2,1,0,DSL,1,1,0,0,1,1,Month-to-month,1,Bank transfer,1,6.5,3,3,629,0,0.115,0.714,1
CUST_000170,Donald,Thompson,33,Female,Charlotte,8,61.82,124.5,1,1,Fiber optic,0,0,0,0,1,1,Two year,0,Electronic check,4,3.7,4,12,751,2,0.099,0.444,1
CUST_000171,Jessica,Thompson,31,Female,Charlotte,16,75.91,98.7,1,0,Fiber optic,0,0,1,0,0,1,Two year,0,Mailed check,1,9.2,0,2,643,3,0.109,0.215,0
CUST_000172,Donald,Anderson,32,Female,Los Angeles,7,44.76,59.2,1,1,DSL,1,0,0,0,1,0,Month-to-month,0,Electronic check,3,4.4,3,0,571,0,0.142,0.718,1
CUST_000173,Anthony,Martin,43,Female,Houston,4,39.46,40.8,1,1,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,0,6.6,8,0,602,1,0.22,0.693,1
CUST_000174,Richard,Lopez,50,Female,Houston,2,81.19,8.3,1,0,Fiber optic,0,1,0,1,1,1,One year,1,Electronic check,3,5.2,12,3,509,2,-0.027,0.589,0
CUST_000175,Michael,Martinez,49,Male,New York,38,104.5,13.4,1,0,DSL,0,1,0,0,1,0,One year,0,Mailed check,1,6.1,6,4,655,6,0.219,0.506,1
CUST_000176,Michael,Hernandez,57,Female,Dallas,10,64.61,99.3,1,0,Fiber optic,0,0,1,0,0,0,One year,1,Electronic check,2,7.9,4,4,571,1,-0.152,0.584,0
CUST_000177,Dorothy,Clark,45,Female,Charlotte,17,55.54,88.2,1,1,Fiber optic,1,1,0,0,1,0,One year,0,Credit card,4,7.7,9,1,617,0,0.192,0.439,0
CUST_000178,Daniel,Miller,66,Female,Houston,12,70.97,57.6,1,0,Fiber optic,1,1,0,1,0,0,One year,1,Bank transfer,0,6.4,0,0,534,0,0.045,0.31,0
CUST_000179,Dorothy,Thompson,41,Male,Fort Worth,37,68.18,34.2,1,0,Fiber optic,0,1,1,0,1,0,Two year,0,Electronic check,0,3.9,3,10,522,4,0.033,0.268,0
CUST_000180,Anthony,Harris,80,Male,San Jose,14,73.49,1.6,1,1,Fiber optic,1,0,0,0,0,0,Two year,1,Mailed check,5,5.0,5,2,850,3,-0.016,0.273,0
CUST_000181,Sandra,Perez,54,Female,Houston,11,24.26,16.5,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Mailed check,2,6.9,7,0,689,3,-0.06,0.682,1
CUST_000182,Patricia,Sanchez,32,Female,Los Angeles,46,43.48,27.0,1,1,DSL,1,1,0,1,0,0,Month-to-month,1,Credit card,1,8.3,19,5,647,1,-0.079,0.596,1
CUST_000183,Michael,Moore,28,Female,Jacksonville,22,47.56,33.9,0,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,8.0,16,5,617,4,0.001,0.604,1
CUST_000184,Patricia,Williams,52,Male,Charlotte,2,70.83,159.9,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Mailed check,4,8.8,7,4,714,2,0.004,0.66,1
CUST_000185,Betty,Robinson,41,Male,Austin,3,71.83,7.0,0,0,Fiber optic,0,0,0,1,1,1,Two year,0,Bank transfer,2,5.3,8,1,683,1,0.163,0.429,0
CUST_000186,Nancy,Harris,55,Male,New York,27,86.01,48.6,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Mailed check,2,8.3,14,9,650,0,0.44,0.514,0
CUST_000187,Michael,Harris,52,Female,Los Angeles,32,73.92,28.2,1,1,Fiber optic,1,0,0,0,1,0,One year,1,Mailed check,3,6.0,8,0,718,1,-0.143,0.548,0
CUST_000188,Jessica,Anderson,43,Male,New York,14,39.63,220.8,1,1,No,0,0,0,0,0,0,Two year,1,Electronic check,0,7.3,1,0,737,0,0.091,0.374,1
CUST_000189,Richard,Jackson,32,Male,San Diego,14,118.96,157.5,1,0,DSL,1,0,1,0,1,0,Month-to-month,1,Credit card,1,6.5,7,2,460,2,0.027,0.623,0
CUST_000190,Richard,Jones,22,Female,Fort Worth,17,110.92,44.1,1,0,Fiber optic,0,0,1,0,1,0,Two year,1,Electronic check,6,8.7,11,11,682,0,0.05,0.454,1
CUST_000191,Mark,Williams,38,Male,New York,10,40.31,389.7,1,0,DSL,0,0,0,0,1,0,One year,1,Credit card,2,5.2,10,8,718,1,0.34,0.635,0
CUST_000192,David,Clark,57,Female,Charlotte,20,76.18,45.1,1,0,DSL,1,0,1,1,0,1,Month-to-month,1,Electronic check,2,8.8,1,11,655,1,-0.057,0.498,1
CUST_000193,Dorothy,Sanchez,48,Male,San Diego,2,52.55,9.7,1,0,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Electronic check,1,5.4,42,6,530,2,-0.118,0.8,0
CUST_000194,Barbara,Robinson,26,Female,Austin,58,70.5,48.9,1,1,DSL,1,0,0,1,1,0,Month-to-month,1,Mailed check,2,6.9,5,4,644,1,0.173,0.41,0
CUST_000195,Sarah,Thompson,47,Female,Charlotte,24,101.63,18.6,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,9.5,52,7,668,1,-0.148,0.78,1
CUST_000196,Sandra,Anderson,50,Female,New York,17,156.34,95.6,1,0,Fiber optic,0,0,0,0,1,1,One year,1,Electronic check,3,6.7,20,1,702,0,0.088,0.617,0
CUST_000197,Jessica,Brown,31,Female,Charlotte,6,90.06,188.5,1,0,Fiber optic,1,0,0,0,0,0,Two year,0,Bank transfer,0,4.1,3,0,768,1,0.264,0.456,1
CUST_000198,John,Anderson,47,Male,New York,3,75.04,95.7,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Mailed check,1,7.0,30,13,777,1,-0.101,0.797,1
CUST_000199,Mark,Martinez,45,Male,Phoenix,9,58.21,17.6,1,0,DSL,1,1,1,0,1,0,Month-to-month,1,Bank transfer,3,7.3,3,9,655,0,-0.11,0.733,1
CUST_000200,Michael,Perez,27,Male,Charlotte,19,71.73,21.4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer,4,8.0,1,2,715,2,0.195,0.45,1
CUST_000201,Patricia,Lee,50,Female,Charlotte,18,114.88,5.6,1,0,Fiber optic,0,0,0,0,0,0,Two year,0,Electronic check,1,4.8,6,7,668,3,0.072,0.471,1
CUST_000202,James,Thompson,53,Female,San Antonio,8,65.5,19.6,1,0,DSL,1,0,0,0,0,1,One year,0,Credit card,2,5.3,1,3,770,1,0.106,0.458,0
CUST_000203,Jennifer,Harris,61,Male,Dallas,17,46.78,4.9,1,0,DSL,1,1,1,0,1,1,Month-to-month,1,Credit card,3,7.9,0,0,757,1,0.168,0.618,1
CUST_000204,Jessica,Anderson,60,Female,Jacksonville,30,34.89,31.8,1,1,DSL,1,0,0,0,0,0,Two year,1,Credit card,1,6.5,4,0,747,3,0.089,0.372,1
CUST_000205,William,Thomas,24,Male,Charlotte,1,81.88,79.8,1,0,DSL,0,1,0,0,0,1,Two year,1,Mailed check,3,6.5,4,3,661,1,-0.01,0.395,0
CUST_000206,Anthony,Davis,30,Female,New York,10,73.62,85.5,1,0,Fiber optic,1,1,1,0,1,0,Month-to-month,1,Credit card,4,7.9,30,4,802,1,0.02,0.588,1
CUST_000207,Donna,Davis,52,Female,Charlotte,25,51.5,3.2,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Bank transfer,1,8.1,6,8,737,2,-0.124,0.624,0
CUST_000208,Donald,Jones,52,Male,Philadelphia,14,100.52,30.0,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,0,Mailed check,2,6.2,56,4,641,1,0.102,0.738,1
CUST_000209,Susan,Ramirez,52,Male,Philadelphia,18,56.33,18.5,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,0,Credit card,3,8.6,1,4,691,1,-0.098,0.5,1
CUST_000210,Betty,Lewis,80,Male,Phoenix,13,63.19,6.3,1,0,DSL,0,0,1,0,1,0,Month-to-month,0,Bank transfer,1,7.3,9,28,611,3,-0.14,0.606,0
CUST_000211,Patricia,Martin,53,Female,San Antonio,72,66.24,26.3,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,0,Electronic check,2,5.9,15,0,726,3,0.242,0.492,1
CUST_000212,William,Rodriguez,62,Male,Charlotte,1,57.95,19.6,1,0,Fiber optic,1,0,0,0,0,1,Two year,1,Credit card,4,6.7,4,2,712,2,0.1,0.447,0
CUST_000213,Matthew,Robinson,59,Male,San Diego,12,73.28,61.7,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,2,8.5,1,13,670,0,-0.299,0.688,1
CUST_000214,James,Lopez,54,Male,Charlotte,1,105.7,159.6,1,0,DSL,0,0,1,1,1,1,Month-to-month,1,Bank transfer,2,6.5,11,2,576,2,-0.014,0.8,1
CUST_000215,Matthew,Gonzalez,40,Male,Los Angeles,3,42.22,29.7,1,1,Fiber optic,1,1,1,0,0,1,Month-to-month,0,Mailed check,1,6.3,10,1,738,0,-0.138,0.8,1
CUST_000216,Thomas,Garcia,56,Female,Jacksonville,8,81.08,88.5,1,0,DSL,1,1,0,0,1,0,Month-to-month,1,Electronic check,3,5.9,4,2,707,0,0.126,0.574,0
CUST_000217,Sandra,Thompson,33,Female,Charlotte,3,71.44,9.6,1,0,Fiber optic,0,0,1,1,0,0,One year,1,Credit card,0,7.7,3,7,548,0,0.006,0.434,0
CUST_000218,Christopher,Robinson,41,Male,Austin,59,70.92,136.0,1,0,Fiber optic,0,1,1,1,0,1,Month-to-month,1,Bank transfer,1,5.9,22,7,745,2,0.126,0.488,0
CUST_000219,Dorothy,Perez,37,Female,Dallas,52,94.51,11.6,1,0,DSL,1,0,0,0,1,1,Two year,1,Credit card,1,6.0,36,2,653,1,0.185,0.436,0
CUST_000220,Donna,Hernandez,46,Female,San Diego,7,68.01,12.6,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,2,7.1,14,0,575,2,0.166,0.591,0
CUST_000221,Elizabeth,Sanchez,79,Male,Charlotte,18,80.81,7.2,1,1,DSL,0,0,1,0,0,0,Month-to-month,0,Credit card,1,6.2,8,16,733,1,0.138,0.435,0
CUST_000222,Richard,Ramirez,18,Male,Charlotte,13,88.8,25.0,1,0,Fiber optic,1,0,0,0,0,1,One year,0,Credit card,3,4.9,1,1,593,1,0.144,0.489,0
CUST_000223,Christopher,Lewis,55,Female,New York,30,54.5,43.2,1,1,DSL,0,0,1,0,0,0,Two year,0,Electronic check,2,7.5,1,13,517,1,0.141,0.291,0
CUST_000224,Susan,Hernandez,20,Female,Charlotte,17,75.16,274.5,1,0,Fiber optic,0,1,0,0,1,1,Two year,1,Electronic check,0,4.4,7,2,697,2,0.293,0.199,0
CUST_000225,Patricia,Anderson,37,Male,Phoenix,1,60.32,88.5,1,0,Fiber optic,0,0,0,0,1,1,One year,1,Credit card,4,8.6,27,22,601,2,-0.086,0.61,0
CUST_000226,Patricia,Thomas,61,Male,Chicago,25,63.24,27.4,1,0,DSL,1,0,1,0,0,1,Two year,0,Electronic check,3,8.9,17,1,703,1,0.054,0.313,0
CUST_000227,Charles,Smith,45,Male,Charlotte,24,58.63,47.6,1,0,Fiber optic,0,0,1,1,0,0,Two year,1,Credit card,3,8.6,14,5,826,2,-0.161,0.481,1
CUST_000228,Patricia,Williams,28,Female,Phoenix,12,80.51,62.7,1,0,Fiber optic,0,1,1,1,0,1,Month-to-month,1,Bank transfer,1,6.7,3,8,793,4,0.038,0.474,0
CUST_000229,Patricia,Thomas,34,Male,Columbus,41,68.9,103.0,1,1,DSL,0,1,0,0,1,1,Two year,1,Bank transfer,1,4.5,1,2,648,1,-0.029,0.224,1
CUST_000230,Donald,Brown,55,Male,Chicago,43,78.09,84.3,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,4,5.2,27,0,667,1,-0.075,0.557,1
CUST_000231,William,Lopez,34,Female,New York,13,66.22,49.3,0,0,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Mailed check,1,8.3,2,0,491,3,-0.201,0.593,1
CUST_000232,Patricia,Thomas,48,Female,San Antonio,16,35.11,50.9,1,1,DSL,1,0,1,0,0,0,Month-to-month,0,Electronic check,2,8.1,3,1,580,3,0.25,0.638,1
CUST_000233,Jennifer,Anderson,45,Male,New York,72,67.53,80.9,1,0,DSL,1,0,0,1,1,0,One year,1,Electronic check,0,6.7,17,0,785,3,-0.13,0.482,0
CUST_000234,Barbara,Ramirez,35,Male,Fort Worth,6,68.4,8.5,0,0,DSL,0,0,1,0,1,0,One year,1,Bank transfer,1,5.6,18,10,789,1,-0.046,0.497,0
CUST_000235,John,Garcia,77,Female,Chicago,7,73.48,13.7,1,0,DSL,0,1,0,0,1,0,One year,1,Electronic check,3,6.8,13,6,850,0,0.274,0.444,1
CUST_000236,John,Martinez,54,Male,Philadelphia,3,52.59,61.9,1,0,DSL,0,0,0,1,0,1,Month-to-month,1,Mailed check,0,6.6,1,5,599,2,0.029,0.547,1
CUST_000237,Jessica,Harris,18,Male,New York,40,41.34,92.2,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Mailed check,1,6.7,2,5,669,1,-0.1,0.487,1
CUST_000238,Betty,Lopez,47,Female,Chicago,24,85.61,34.9,1,0,DSL,0,1,1,0,0,1,Month-to-month,1,Credit card,1,6.5,21,5,561,3,0.001,0.511,1
CUST_000239,Linda,Martin,35,Male,Columbus,2,59.77,218.4,1,1,DSL,0,0,0,1,0,1,Month-to-month,0,Credit card,0,8.1,4,0,682,2,0.244,0.526,1
CUST_000240,Jessica,Jackson,57,Female,Los Angeles,72,71.41,14.7,1,1,DSL,1,0,0,1,0,1,One year,1,Mailed check,3,8.4,9,4,803,2,0.095,0.383,1
CUST_000241,Robert,Jones,33,Female,San Jose,23,59.59,30.1,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Credit card,3,7.3,19,2,740,5,-0.031,0.518,1
CUST_000242,Jennifer,Taylor,43,Male,Charlotte,34,66.52,27.9,1,0,DSL,1,0,1,0,1,1,Month-to-month,1,Credit card,4,7.4,3,0,629,3,0.064,0.47,1
CUST_000243,Anthony,Brown,52,Male,Austin,1,55.72,144.6,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,0,Electronic check,2,5.3,2,5,679,1,-0.172,0.8,1
CUST_000244,Charles,Gonzalez,57,Female,Charlotte,12,45.28,16.8,1,1,Fiber optic,1,0,1,1,1,1,One year,0,Credit card,2,6.2,5,2,540,0,0.065,0.577,1
CUST_000245,Thomas,Clark,26,Female,New York,21,80.6,40.9,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer,3,6.8,8,1,597,2,-0.257,0.612,0
CUST_000246,Susan,Thompson,39,Female,Chicago,14,52.39,11.0,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer,3,5.8,6,6,721,1,0.033,0.554,1
CUST_000247,Charles,Sanchez,37,Female,Charlotte,19,71.21,44.6,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer,3,8.7,3,0,815,2,-0.053,0.472,0
CUST_000248,Jessica,Brown,35,Male,Jacksonville,30,78.59,123.6,1,0,DSL,0,1,1,0,1,0,Two year,1,Electronic check,6,6.2,6,2,682,2,-0.099,0.299,1
CUST_000249,Thomas,Hernandez,71,Female,San Jose,8,52.73,19.2,1,1,DSL,0,0,0,1,0,0,Two year,0,Electronic check,1,8.6,16,1,850,0,0.1,0.309,1
CUST_000250,Betty,Moore,51,Male,Austin,33,41.2,80.7,1,0,Fiber optic,0,0,1,0,0,1,One year,1,Electronic check,1,8.6,9,0,822,2,-0.049,0.492,1
CUST_000251,David,Lee,26,Male,Phoenix,3,175.99,248.1,1,0,DSL,0,0,0,1,0,1,One year,1,Credit card,1,6.7,4,0,770,1,-0.011,0.567,0
CUST_000252,Karen,Williams,58,Male,New York,5,53.99,4.1,1,0,DSL,1,0,1,0,0,0,Month-to-month,0,Bank transfer,4,6.8,8,1,687,3,0.007,0.616,1
CUST_000253,Sandra,Sanchez,76,Male,Columbus,1,85.57,93.5,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,0,Mailed check,2,7.6,17,0,674,2,-0.334,0.745,1
CUST_000254,Charles,Martinez,60,Female,Austin,8,144.86,26.5,1,1,DSL,0,1,0,0,1,1,One year,0,Electronic check,2,5.1,4,4,566,0,0.087,0.619,1
CUST_000255,John,Moore,22,Male,Philadelphia,8,91.47,13.2,1,0,Fiber optic,0,0,0,0,1,0,One year,0,Credit card,2,6.8,2,3,651,1,-0.036,0.523,1
CUST_000256,James,Anderson,37,Male,Charlotte,29,59.13,51.2,1,0,DSL,0,0,0,1,1,1,Month-to-month,1,Mailed check,2,8.5,9,9,484,3,-0.165,0.639,1
CUST_000257,Sandra,Gonzalez,64,Male,Houston,19,64.92,70.9,1,1,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer,1,6.7,7,7,592,1,-0.015,0.475,0
CUST_000258,Michael,Jackson,34,Female,Chicago,10,47.8,25.7,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,7.2,10,19,711,2,0.003,0.696,1
CUST_000259,John,Wilson,51,Female,Charlotte,19,94.89,2.8,0,0,Fiber optic,1,0,0,1,1,0,One year,0,Mailed check,3,6.6,1,0,684,2,0.192,0.537,0
CUST_000260,Susan,Davis,56,Male,Columbus,1,83.64,156.7,1,0,No,0,0,0,0,0,0,One year,1,Electronic check,0,8.1,2,3,845,1,0.024,0.461,0
CUST_000261,Thomas,Martin,31,Male,San Antonio,3,54.28,70.5,1,0,DSL,1,1,0,1,0,1,Two year,1,Credit card,2,7.8,0,0,537,4,0.253,0.339,0
CUST_000262,David,Davis,44,Male,New York,17,43.95,15.7,1,1,Fiber optic,0,1,0,0,0,0,One year,1,Electronic check,4,8.5,21,3,850,1,0.361,0.622,0
CUST_000263,Daniel,Moore,18,Female,Los Angeles,18,39.31,32.8,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,1,7.7,6,1,706,1,-0.035,0.519,0
CUST_000264,John,Garcia,29,Female,San Jose,26,98.95,2.0,0,0,Fiber optic,1,0,0,0,0,1,Two year,0,Credit card,2,6.8,26,0,745,2,0.342,0.439,0
CUST_000265,Jessica,Thomas,41,Female,Phoenix,9,69.98,24.9,1,0,DSL,1,0,1,1,1,0,Month-to-month,0,Electronic check,2,8.2,34,8,836,3,-0.016,0.6,1
CUST_000266,Lisa,Gonzalez,26,Female,Charlotte,23,72.67,45.1,1,0,DSL,1,0,0,0,1,0,Two year,1,Electronic check,3,7.4,0,2,746,0,0.182,0.221,0
CUST_000267,Christopher,Williams,69,Male,Charlotte,20,47.98,37.3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,4,5.8,6,5,397,1,-0.121,0.8,1
CUST_000268,William,Hernandez,23,Female,Columbus,59,37.14,10.9,1,0,DSL,1,0,0,1,0,1,Month-to-month,1,Credit card,2,8.1,6,0,850,1,-0.061,0.526,1
CUST_000269,Mark,Miller,38,Female,Houston,4,98.01,106.8,1,0,Fiber optic,0,0,1,0,0,1,One year,0,Bank transfer,1,6.4,12,4,630,1,0.012,0.646,1
CUST_000270,Karen,Clark,46,Male,Columbus,14,67.82,21.0,1,0,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Credit card,0,3.6,0,8,626,0,-0.041,0.517,1
CUST_000271,James,Thompson,66,Male,Houston,16,95.86,61.1,1,0,DSL,1,1,0,0,1,1,Two year,1,Bank transfer,4,6.4,32,11,770,2,0.122,0.524,1
CUST_000272,Karen,Jackson,23,Female,Los Angeles,72,57.15,17.4,1,0,Fiber optic,1,0,0,1,0,0,One year,1,Electronic check,4,5.0,18,1,587,3,0.135,0.375,1
CUST_000273,Michael,Wilson,62,Female,New York,4,60.66,31.2,0,0,DSL,1,1,1,0,0,0,Month-to-month,1,Electronic check,2,7.5,0,12,724,0,0.076,0.597,1
CUST_000274,David,Sanchez,45,Male,Phoenix,13,88.71,15.7,1,1,No,0,0,0,0,0,0,Month-to-month,0,Credit card,1,4.4,2,3,470,0,0.172,0.668,0
CUST_000275,Thomas,Wilson,30,Female,Charlotte,7,89.38,67.9,1,1,No,0,0,0,0,0,0,One year,1,Credit card,1,5.4,20,1,671,1,-0.053,0.612,1
CUST_000276,Linda,Jackson,51,Female,Los Angeles,13,91.75,38.1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card,2,5.4,3,3,718,1,-0.084,0.682,1
CUST_000277,Michael,Sanchez,47,Male,Los Angeles,4,59.26,1.0,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,0,Credit card,1,4.3,5,5,596,3,0.324,0.619,0
CUST_000278,Elizabeth,Hernandez,35,Male,Charlotte,1,85.27,1.9,1,1,DSL,1,1,1,0,0,1,One year,0,Credit card,1,8.4,12,0,586,1,0.046,0.506,1
CUST_000279,Sarah,Moore,46,Male,New York,15,103.92,46.9,1,0,DSL,1,0,1,0,1,0,Month-to-month,0,Bank transfer,1,4.8,0,5,777,3,0.184,0.65,0
CUST_000280,Christopher,Thompson,39,Female,Columbus,7,63.95,11.7,1,1,DSL,1,0,1,0,1,0,Month-to-month,1,Bank transfer,1,9.4,13,7,678,4,0.164,0.563,1
CUST_000281,Susan,Davis,46,Male,Houston,3,54.3,47.3,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,7.3,3,2,608,2,0.017,0.572,0
CUST_000282,Nancy,Garcia,54,Male,New York,7,114.1,40.7,1,1,DSL,0,1,0,1,1,1,Month-to-month,1,Electronic check,1,8.3,2,11,733,3,-0.086,0.705,0
CUST_000283,Susan,Perez,68,Male,Charlotte,1,51.33,55.8,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Mailed check,2,7.2,1,1,591,2,-0.089,0.576,1
CUST_000284,Thomas,Perez,26,Female,Los Angeles,54,85.78,201.9,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Bank transfer,3,8.3,2,1,495,1,0.116,0.395,1
CUST_000285,Donna,Williams,76,Male,San Diego,15,65.15,43.7,1,0,DSL,0,1,0,0,1,0,Month-to-month,1,Mailed check,3,7.0,9,4,514,5,-0.27,0.627,1
CUST_000286,Thomas,White,18,Male,Chicago,30,31.92,69.3,1,0,DSL,0,0,1,0,1,1,Month-to-month,0,Mailed check,2,8.0,33,3,673,0,0.064,0.577,0
